0.000,0.000,1.500,-1,0.000,0.000,0.000
0.020,0.047,1.499,-1,2.356,-0.037,0.000
0.040,0.094,1.497,-1,2.353,-0.111,0.000
0.060,0.141,1.493,-1,2.349,-0.185,0.000
0.080,0.188,1.488,-1,2.342,-0.259,0.000
0.100,0.235,1.482,-1,2.333,-0.332,0.000
0.120,0.281,1.473,-1,2.321,-0.405,0.000
0.140,0.327,1.464,-1,2.307,-0.478,0.000
0.160,0.373,1.453,-1,2.291,-0.550,0.000
0.180,0.418,1.440,-1,2.273,-0.622,0.000
0.200,0.464,1.427,-1,2.252,-0.693,0.000
0.220,0.508,1.411,-1,2.229,-0.763,0.000
0.240,0.552,1.395,-1,2.204,-0.833,0.000
0.260,0.596,1.377,-1,2.177,-0.902,0.000
0.280,0.639,1.357,-1,2.147,-0.970,0.000
0.300,0.681,1.337,-1,2.116,-1.037,0.000
0.320,0.723,1.314,-1,2.082,-1.102,0.000
0.340,0.764,1.291,-1,2.047,-1.167,0.000
0.360,0.804,1.266,-1,2.009,-1.231,0.000
0.380,0.843,1.241,-1,1.969,-1.294,0.000
0.400,0.882,1.214,-1,1.928,-1.355,0.000
0.420,0.919,1.185,-1,1.884,-1.415,0.000
0.440,0.956,1.156,-1,1.839,-1.473,0.000
0.460,0.992,1.125,-1,1.792,-1.530,0.000
0.480,1.027,1.093,-1,1.743,-1.586,0.000
0.500,1.061,1.061,-1,1.692,-1.640,0.000
0.520,1.093,1.027,-1,1.640,-1.692,0.000
0.540,1.125,0.992,-1,1.586,-1.743,0.000
0.560,1.156,0.956,-1,1.530,-1.792,0.000
0.580,1.185,0.919,-1,1.473,-1.839,0.000
0.600,1.214,0.882,-1,1.415,-1.884,0.000
0.620,1.241,0.843,-1,1.355,-1.928,0.000
0.640,1.266,0.804,-1,1.294,-1.969,0.000
0.660,1.291,0.764,-1,1.231,-2.009,0.000
0.680,1.314,0.723,-1,1.167,-2.047,0.000
0.700,1.337,0.681,-1,1.102,-2.082,0.000
0.720,1.357,0.639,-1,1.037,-2.116,0.000
0.740,1.377,0.596,-1,0.970,-2.147,0.000
0.760,1.395,0.552,-1,0.902,-2.177,0.000
0.780,1.411,0.508,-1,0.833,-2.204,0.000
0.800,1.427,0.464,-1,0.763,-2.229,0.000
0.820,1.440,0.418,-1,0.693,-2.252,0.000
0.840,1.453,0.373,-1,0.622,-2.273,0.000
0.860,1.464,0.327,-1,0.550,-2.291,0.000
0.880,1.473,0.281,-1,0.478,-2.307,0.000
0.900,1.482,0.235,-1,0.405,-2.321,0.000
0.920,1.488,0.188,-1,0.332,-2.333,0.000
0.940,1.493,0.141,-1,0.259,-2.342,0.000
0.960,1.497,0.094,-1,0.185,-2.349,0.000
0.980,1.499,0.047,-1,0.111,-2.353,0.000
1.000,1.500,-0.000,-1,0.037,-2.356,0.000
1.020,1.499,-0.047,-1,-0.037,-2.356,0.000
1.040,1.497,-0.094,-1,-0.111,-2.353,0.000
1.060,1.493,-0.141,-1,-0.185,-2.349,0.000
1.080,1.488,-0.188,-1,-0.259,-2.342,0.000
1.100,1.482,-0.235,-1,-0.332,-2.333,0.000
1.120,1.473,-0.281,-1,-0.405,-2.321,0.000
1.140,1.464,-0.327,-1,-0.478,-2.307,0.000
1.160,1.453,-0.373,-1,-0.550,-2.291,0.000
1.180,1.440,-0.418,-1,-0.622,-2.273,0.000
1.200,1.427,-0.464,-1,-0.693,-2.252,0.000
1.220,1.411,-0.508,-1,-0.763,-2.229,0.000
1.240,1.395,-0.552,-1,-0.833,-2.204,0.000
1.260,1.377,-0.596,-1,-0.902,-2.177,0.000
1.280,1.357,-0.639,-1,-0.970,-2.147,0.000
1.300,1.337,-0.681,-1,-1.037,-2.116,0.000
1.320,1.314,-0.723,-1,-1.102,-2.082,0.000
1.340,1.291,-0.764,-1,-1.167,-2.047,0.000
1.360,1.266,-0.804,-1,-1.231,-2.009,0.000
1.380,1.241,-0.843,-1,-1.294,-1.969,0.000
1.400,1.214,-0.882,-1,-1.355,-1.928,0.000
1.420,1.185,-0.919,-1,-1.415,-1.884,0.000
1.440,1.156,-0.956,-1,-1.473,-1.839,0.000
1.460,1.125,-0.992,-1,-1.530,-1.792,0.000
1.480,1.093,-1.027,-1,-1.586,-1.743,0.000
1.500,1.061,-1.061,-1,-1.640,-1.692,0.000
1.520,1.027,-1.093,-1,-1.692,-1.640,0.000
1.540,0.992,-1.125,-1,-1.743,-1.586,0.000
1.560,0.956,-1.156,-1,-1.792,-1.530,0.000
1.580,0.919,-1.185,-1,-1.839,-1.473,0.000
1.600,0.882,-1.214,-1,-1.884,-1.415,0.000
1.620,0.843,-1.241,-1,-1.928,-1.355,0.000
1.640,0.804,-1.266,-1,-1.969,-1.294,0.000
1.660,0.764,-1.291,-1,-2.009,-1.231,0.000
1.680,0.723,-1.314,-1,-2.047,-1.167,0.000
1.700,0.681,-1.337,-1,-2.082,-1.102,0.000
1.720,0.639,-1.357,-1,-2.116,-1.037,0.000
1.740,0.596,-1.377,-1,-2.147,-0.970,0.000
1.760,0.552,-1.395,-1,-2.177,-0.902,0.000
1.780,0.508,-1.411,-1,-2.204,-0.833,0.000
1.800,0.464,-1.427,-1,-2.229,-0.763,0.000
1.820,0.418,-1.440,-1,-2.252,-0.693,0.000
1.840,0.373,-1.453,-1,-2.273,-0.622,0.000
1.860,0.327,-1.464,-1,-2.291,-0.550,0.000
1.880,0.281,-1.473,-1,-2.307,-0.478,0.000
1.900,0.235,-1.482,-1,-2.321,-0.405,0.000
1.920,0.188,-1.488,-1,-2.333,-0.332,0.000
1.940,0.141,-1.493,-1,-2.342,-0.259,0.000
1.960,0.094,-1.497,-1,-2.349,-0.185,0.000
1.980,0.047,-1.499,-1,-2.353,-0.111,0.000
2.000,-0.000,-1.500,-1,-2.356,-0.037,0.000
2.020,-0.047,-1.499,-1,-2.356,0.037,0.000
2.040,-0.094,-1.497,-1,-2.353,0.111,0.000
2.060,-0.141,-1.493,-1,-2.349,0.185,0.000
2.080,-0.188,-1.488,-1,-2.342,0.259,0.000
2.100,-0.235,-1.482,-1,-2.333,0.332,0.000
2.120,-0.281,-1.473,-1,-2.321,0.405,0.000
2.140,-0.327,-1.464,-1,-2.307,0.478,0.000
2.160,-0.373,-1.453,-1,-2.291,0.550,0.000
2.180,-0.418,-1.440,-1,-2.273,0.622,0.000
2.200,-0.464,-1.427,-1,-2.252,0.693,0.000
2.220,-0.508,-1.411,-1,-2.229,0.763,0.000
2.240,-0.552,-1.395,-1,-2.204,0.833,0.000
2.260,-0.596,-1.377,-1,-2.177,0.902,0.000
2.280,-0.639,-1.357,-1,-2.147,0.970,0.000
2.300,-0.681,-1.337,-1,-2.116,1.037,0.000
2.320,-0.723,-1.314,-1,-2.082,1.102,0.000
2.340,-0.764,-1.291,-1,-2.047,1.167,0.000
2.360,-0.804,-1.266,-1,-2.009,1.231,0.000
2.380,-0.843,-1.241,-1,-1.969,1.294,0.000
2.400,-0.882,-1.214,-1,-1.928,1.355,0.000
2.420,-0.919,-1.185,-1,-1.884,1.415,0.000
2.440,-0.956,-1.156,-1,-1.839,1.473,0.000
2.460,-0.992,-1.125,-1,-1.792,1.530,0.000
2.480,-1.027,-1.093,-1,-1.743,1.586,0.000
2.500,-1.061,-1.061,-1,-1.692,1.640,0.000
2.520,-1.093,-1.027,-1,-1.640,1.692,0.000
2.540,-1.125,-0.992,-1,-1.586,1.743,0.000
2.560,-1.156,-0.956,-1,-1.530,1.792,0.000
2.580,-1.185,-0.919,-1,-1.473,1.839,0.000
2.600,-1.214,-0.882,-1,-1.415,1.884,0.000
2.620,-1.241,-0.843,-1,-1.355,1.928,0.000
2.640,-1.266,-0.804,-1,-1.294,1.969,0.000
2.660,-1.291,-0.764,-1,-1.231,2.009,0.000
2.680,-1.314,-0.723,-1,-1.167,2.047,0.000
2.700,-1.337,-0.681,-1,-1.102,2.082,0.000
2.720,-1.357,-0.639,-1,-1.037,2.116,0.000
2.740,-1.377,-0.596,-1,-0.970,2.147,0.000
2.760,-1.395,-0.552,-1,-0.902,2.177,0.000
2.780,-1.411,-0.508,-1,-0.833,2.204,0.000
2.800,-1.427,-0.464,-1,-0.763,2.229,0.000
2.820,-1.440,-0.418,-1,-0.693,2.252,0.000
2.840,-1.453,-0.373,-1,-0.622,2.273,0.000
2.860,-1.464,-0.327,-1,-0.550,2.291,0.000
2.880,-1.473,-0.281,-1,-0.478,2.307,0.000
2.900,-1.482,-0.235,-1,-0.405,2.321,0.000
2.920,-1.488,-0.188,-1,-0.332,2.333,0.000
2.940,-1.493,-0.141,-1,-0.259,2.342,0.000
2.960,-1.497,-0.094,-1,-0.185,2.349,0.000
2.980,-1.499,-0.047,-1,-0.111,2.353,0.000
3.000,-1.500,0.000,-1,-0.037,2.356,0.000
3.020,-1.499,0.047,-1,0.037,2.356,0.000
3.040,-1.497,0.094,-1,0.111,2.353,0.000
3.060,-1.493,0.141,-1,0.185,2.349,0.000
3.080,-1.488,0.188,-1,0.259,2.342,0.000
3.100,-1.482,0.235,-1,0.332,2.333,0.000
3.120,-1.473,0.281,-1,0.405,2.321,0.000
3.140,-1.464,0.327,-1,0.478,2.307,0.000
3.160,-1.453,0.373,-1,0.550,2.291,0.000
3.180,-1.440,0.418,-1,0.622,2.273,0.000
3.200,-1.427,0.464,-1,0.693,2.252,0.000
3.220,-1.411,0.508,-1,0.763,2.229,0.000
3.240,-1.395,0.552,-1,0.833,2.204,0.000
3.260,-1.377,0.596,-1,0.902,2.177,0.000
3.280,-1.357,0.639,-1,0.970,2.147,0.000
3.300,-1.337,0.681,-1,1.037,2.116,0.000
3.320,-1.314,0.723,-1,1.102,2.082,0.000
3.340,-1.291,0.764,-1,1.167,2.047,0.000
